time,mean,min,max,climatology,anomaly
1989-09-09 00:00:00+00:00,5687.5,5674.06,5709.51,5693.23,-5.74
1989-09-10 00:00:00+00:00,5676.88,5668.51,5682.35,5692.04,-15.16
1989-09-11 00:00:00+00:00,5688.65,5677.6,5700.63,5690.96,-2.3
1989-09-12 00:00:00+00:00,5696.82,5689.59,5702.56,5689.89,6.93
1989-09-13 00:00:00+00:00,5632.71,5613.11,5670.66,5689.1,-56.39
1989-09-14 00:00:00+00:00,5613.27,5599.06,5625.13,5688.03,-74.76
1989-09-15 00:00:00+00:00,5664.38,5632.54,5702.67,5686.34,-21.97
1989-09-16 00:00:00+00:00,5729.36,5721.33,5741.61,5684.53,44.82
1989-09-17 00:00:00+00:00,5717.63,5704.37,5735.41,5682.8,34.83
1989-09-18 00:00:00+00:00,5767.03,5751.86,5778.72,5681.15,85.87
1989-09-19 00:00:00+00:00,5715.37,5704.4,5732.63,5679.38,35.98
1989-09-20 00:00:00+00:00,5826.64,5779.46,5866.72,5677.3,149.35
1989-09-21 00:00:00+00:00,5825.96,5783.55,5870.02,5674.85,151.11
1989-09-22 00:00:00+00:00,5746.0,5727.59,5767.02,5672.59,73.41
1989-09-23 00:00:00+00:00,5695.08,5683.56,5709.62,5670.73,24.35
1989-09-24 00:00:00+00:00,5653.43,5640.18,5668.24,5669.14,-15.71
1989-09-25 00:00:00+00:00,5656.7,5623.99,5715.18,5667.5,-10.79
1989-09-26 00:00:00+00:00,5751.87,5749.84,5753.67,5665.69,86.18
1989-09-27 00:00:00+00:00,5733.57,5726.27,5744.97,5664.06,69.51
1989-09-28 00:00:00+00:00,5731.03,5727.37,5733.54,5662.6,68.43
1989-09-29 00:00:00+00:00,5751.71,5729.21,5783.25,5660.86,90.85
1989-09-30 00:00:00+00:00,5818.77,5803.41,5832.52,5659.02,159.75
1989-10-01 00:00:00+00:00,5837.71,5827.12,5843.6,5657.42,180.29
1989-10-02 00:00:00+00:00,5786.19,5774.43,5804.84,5655.71,130.48
1989-10-03 00:00:00+00:00,5740.98,5728.93,5749.63,5653.51,87.47
1989-10-04 00:00:00+00:00,5770.48,5756.63,5784.83,5650.91,119.57
1989-10-05 00:00:00+00:00,5788.59,5777.06,5794.19,5648.18,140.42
1989-10-06 00:00:00+00:00,5696.24,5642.45,5746.59,5645.61,50.64
1989-10-07 00:00:00+00:00,5561.96,5546.56,5569.98,5643.39,-81.43
1989-10-08 00:00:00+00:00,5525.06,5454.78,5601.03,5641.07,-116.02
1989-10-09 00:00:00+00:00,5590.49,5574.12,5615.28,5638.27,-47.78
1989-10-10 00:00:00+00:00,5603.62,5592.13,5625.32,5635.36,-31.74
1989-10-11 00:00:00+00:00,5617.98,5610.75,5633.0,5632.55,-14.57
1989-10-12 00:00:00+00:00,5671.45,5630.72,5704.65,5630.03,41.43
1989-10-13 00:00:00+00:00,5649.74,5598.64,5698.91,5627.43,22.31
1989-10-14 00:00:00+00:00,5527.11,5493.7,5576.39,5624.98,-97.87
1989-10-15 00:00:00+00:00,5617.91,5526.19,5696.53,5622.83,-4.92
1989-10-16 00:00:00+00:00,5761.22,5724.37,5797.31,5620.87,140.35
1989-10-17 00:00:00+00:00,5816.65,5808.01,5825.73,5619.17,197.47
1989-10-18 00:00:00+00:00,5736.87,5693.64,5785.99,5617.1,119.77
1989-10-19 00:00:00+00:00,5643.7,5618.28,5671.06,5614.66,29.03
1989-10-20 00:00:00+00:00,5548.46,5497.02,5589.94,5611.88,-63.41
1989-10-21 00:00:00+00:00,5663.45,5612.62,5712.8,5608.79,54.66
1989-10-22 00:00:00+00:00,5736.3,5722.13,5747.52,5605.69,130.6
1989-10-23 00:00:00+00:00,5736.74,5727.37,5744.91,5602.78,133.97
1989-10-24 00:00:00+00:00,5743.11,5715.3,5782.01,5600.32,142.8
1989-10-25 00:00:00+00:00,5765.93,5755.55,5785.08,5598.44,167.49
1989-10-26 00:00:00+00:00,5743.61,5738.83,5750.05,5596.29,147.33
1989-10-27 00:00:00+00:00,5717.27,5678.33,5743.71,5593.85,123.43
1989-10-28 00:00:00+00:00,5567.97,5461.06,5651.76,5591.22,-23.25
1989-10-29 00:00:00+00:00,5518.51,5440.95,5611.21,5588.64,-70.13
1989-10-30 00:00:00+00:00,5650.21,5626.78,5687.13,5586.07,64.14
1989-10-31 00:00:00+00:00,5674.9,5662.18,5691.77,5583.7,91.19
1989-11-01 00:00:00+00:00,5617.93,5577.17,5654.76,5581.85,36.08
1989-11-02 00:00:00+00:00,5574.53,5540.46,5592.53,5579.94,-5.41
1989-11-03 00:00:00+00:00,5477.99,5464.95,5494.99,5577.79,-99.79
1989-11-04 00:00:00+00:00,5430.86,5370.07,5466.3,5575.39,-144.53
1989-11-05 00:00:00+00:00,5298.4,5279.37,5312.55,5573.15,-274.75
1989-11-06 00:00:00+00:00,5371.57,5337.12,5406.14,5571.37,-199.8
1989-11-07 00:00:00+00:00,5485.11,5431.61,5534.47,5569.51,-84.4
1989-11-08 00:00:00+00:00,5524.67,5458.38,5550.86,5567.13,-42.47
1989-11-09 00:00:00+00:00,5466.94,5422.43,5521.94,5564.8,-97.86
1989-11-10 00:00:00+00:00,5576.31,5546.08,5621.48,5563.21,13.1
1989-11-11 00:00:00+00:00,5668.37,5631.73,5702.47,5561.49,106.87
1989-11-12 00:00:00+00:00,5728.1,5716.05,5742.45,5559.68,168.42
1989-11-13 00:00:00+00:00,5754.29,5749.39,5759.66,5557.54,196.75
1989-11-14 00:00:00+00:00,5764.5,5753.93,5768.82,5555.25,209.25
1989-11-15 00:00:00+00:00,5725.85,5706.26,5744.08,5553.29,172.57
1989-11-16 00:00:00+00:00,5662.35,5636.84,5690.57,5551.33,111.01
1989-11-17 00:00:00+00:00,5617.5,5604.05,5629.53,5549.63,67.87
1989-11-18 00:00:00+00:00,5593.92,5590.01,5597.1,5548.24,45.68
1989-11-19 00:00:00+00:00,5605.27,5600.01,5610.44,5546.79,58.48
1989-11-20 00:00:00+00:00,5632.31,5627.76,5637.32,5545.09,87.22
1989-11-21 00:00:00+00:00,5587.17,5557.15,5614.55,5543.95,43.22
1989-11-22 00:00:00+00:00,5498.27,5472.49,5533.28,5542.98,-44.71
1989-11-23 00:00:00+00:00,5467.54,5455.08,5476.12,5542.01,-74.47
1989-11-24 00:00:00+00:00,5428.19,5422.47,5437.27,5540.63,-112.45
1989-11-25 00:00:00+00:00,5418.14,5393.5,5453.97,5538.91,-120.77
1989-11-26 00:00:00+00:00,5528.04,5485.84,5570.06,5536.95,-8.91
1989-11-27 00:00:00+00:00,5608.54,5581.89,5624.37,5534.59,73.95
1989-11-28 00:00:00+00:00,5622.29,5612.46,5632.3,5532.3,89.99
1989-11-29 00:00:00+00:00,5651.04,5644.64,5657.27,5530.63,120.41
1989-11-30 00:00:00+00:00,5633.48,5619.35,5646.3,5529.07,104.4
1989-12-01 00:00:00+00:00,5722.59,5679.1,5769.86,5527.39,195.2
1989-12-02 00:00:00+00:00,5793.8,5788.85,5799.27,5525.63,268.17
1989-12-03 00:00:00+00:00,5779.52,5765.88,5789.69,5523.76,255.76
1989-12-04 00:00:00+00:00,5728.12,5703.14,5756.82,5522.91,205.21
1989-12-05 00:00:00+00:00,5675.57,5662.07,5684.32,5522.07,153.5
1989-12-06 00:00:00+00:00,5658.8,5634.16,5684.33,5521.0,137.79
1989-12-07 00:00:00+00:00,5629.69,5623.08,5636.33,5519.71,109.98
1989-12-08 00:00:00+00:00,5579.44,5551.97,5609.2,5518.85,60.6
1989-12-09 00:00:00+00:00,5533.11,5524.66,5543.05,5518.45,14.66
1989-12-10 00:00:00+00:00,5550.5,5539.6,5557.08,5518.17,32.33
1989-12-11 00:00:00+00:00,5483.85,5471.2,5513.32,5517.74,-33.88
1989-12-12 00:00:00+00:00,5418.29,5368.61,5476.01,5517.33,-99.04
1989-12-13 00:00:00+00:00,5366.51,5327.68,5401.14,5517.18,-150.67
1989-12-14 00:00:00+00:00,5369.85,5338.82,5388.02,5516.85,-146.99
1989-12-15 00:00:00+00:00,5331.06,5315.63,5351.57,5516.09,-185.03
1989-12-16 00:00:00+00:00,5410.01,5356.82,5442.92,5515.66,-105.65
1989-12-17 00:00:00+00:00,5291.13,5269.64,5324.02,5514.9,-223.76
1989-12-18 00:00:00+00:00,5368.09,5345.62,5393.09,5514.15,-146.06
1989-12-19 00:00:00+00:00,5352.72,5313.34,5425.35,5513.49,-160.78
1989-12-20 00:00:00+00:00,5498.85,5471.07,5512.84,5513.06,-14.21
1989-12-21 00:00:00+00:00,5469.39,5464.63,5472.66,5512.7,-43.3
1989-12-22 00:00:00+00:00,5437.8,5398.66,5485.43,5512.74,-74.94
1989-12-23 00:00:00+00:00,5439.83,5386.15,5480.62,5512.68,-72.85
1989-12-24 00:00:00+00:00,5583.72,5526.46,5616.1,5512.32,71.4
1989-12-25 00:00:00+00:00,5558.71,5541.55,5588.62,5511.51,47.2
1989-12-26 00:00:00+00:00,5567.85,5555.13,5579.23,5511.48,56.37
1989-12-27 00:00:00+00:00,5573.03,5564.43,5580.97,5511.14,61.88
1989-12-28 00:00:00+00:00,5593.49,5589.2,5598.18,5510.7,82.79
1989-12-29 00:00:00+00:00,5588.67,5585.13,5592.57,5509.96,78.71
1989-12-30 00:00:00+00:00,5591.0,5587.87,5593.46,5509.42,81.58
1989-12-31 00:00:00+00:00,5582.94,5577.8,5590.29,5509.02,73.92
1990-01-01 00:00:00+00:00,5554.27,5540.51,5572.63,5508.72,45.55
1990-01-02 00:00:00+00:00,5547.56,5531.86,5566.23,5508.56,39.0
1990-01-03 00:00:00+00:00,5583.66,5577.55,5593.62,5508.36,75.31
1990-01-04 00:00:00+00:00,5603.95,5597.73,5609.26,5508.54,95.41
1990-01-05 00:00:00+00:00,5601.95,5593.56,5612.29,5508.6,93.35
1990-01-06 00:00:00+00:00,5609.19,5601.04,5615.49,5508.22,100.97
1990-01-07 00:00:00+00:00,5627.76,5614.01,5648.4,5507.77,119.98
1990-01-08 00:00:00+00:00,5675.26,5664.36,5694.47,5507.21,168.05
1990-01-09 00:00:00+00:00,5718.17,5712.36,5727.04,5506.33,211.84
1990-01-10 00:00:00+00:00,5684.22,5664.41,5706.78,5504.9,179.31
1990-01-11 00:00:00+00:00,5676.45,5669.75,5682.05,5503.3,173.15
1990-01-12 00:00:00+00:00,5645.8,5604.4,5680.25,5502.28,143.51
1990-01-13 00:00:00+00:00,5570.46,5558.5,5586.15,5501.76,68.7
1990-01-14 00:00:00+00:00,5560.19,5550.31,5572.9,5501.25,58.94
1990-01-15 00:00:00+00:00,5664.54,5616.86,5701.06,5501.16,163.38
1990-01-16 00:00:00+00:00,5705.63,5688.81,5716.12,5501.48,204.15
1990-01-17 00:00:00+00:00,5591.71,5525.54,5668.33,5501.58,90.13
1990-01-18 00:00:00+00:00,5533.04,5509.83,5559.53,5501.21,31.83
1990-01-19 00:00:00+00:00,5590.93,5578.75,5601.0,5501.12,89.8
1990-01-20 00:00:00+00:00,5610.71,5583.38,5651.48,5500.9,109.8
1990-01-21 00:00:00+00:00,5693.69,5680.17,5707.57,5500.48,193.21
1990-01-22 00:00:00+00:00,5661.93,5647.42,5672.76,5499.54,162.4
1990-01-23 00:00:00+00:00,5580.07,5508.93,5642.44,5498.53,81.53
1990-01-24 00:00:00+00:00,5365.54,5335.93,5430.91,5497.85,-132.32
1990-01-25 00:00:00+00:00,5350.74,5218.17,5413.6,5497.67,-146.93
1990-01-26 00:00:00+00:00,5229.08,5214.1,5247.45,5497.76,-268.68
1990-01-27 00:00:00+00:00,5321.53,5256.21,5379.25,5497.82,-176.29
1990-01-28 00:00:00+00:00,5314.75,5279.07,5373.51,5497.71,-182.96
1990-01-29 00:00:00+00:00,5416.25,5342.9,5461.62,5496.97,-80.73
1990-01-30 00:00:00+00:00,5379.01,5350.78,5406.4,5495.9,-116.89
1990-01-31 00:00:00+00:00,5416.5,5392.23,5432.71,5494.8,-78.3
1990-02-01 00:00:00+00:00,5412.82,5393.47,5446.92,5493.81,-80.99
1990-02-02 00:00:00+00:00,5377.85,5343.49,5428.81,5493.17,-115.31
1990-02-03 00:00:00+00:00,5432.03,5376.33,5467.86,5492.16,-60.14
1990-02-04 00:00:00+00:00,5604.06,5503.64,5675.29,5491.92,112.14
1990-02-05 00:00:00+00:00,5708.12,5702.71,5719.82,5492.01,216.11
1990-02-06 00:00:00+00:00,5625.35,5555.2,5690.19,5492.33,133.02
1990-02-07 00:00:00+00:00,5565.91,5522.05,5613.33,5492.55,73.35
1990-02-08 00:00:00+00:00,5501.51,5436.08,5604.61,5492.98,8.52
1990-02-09 00:00:00+00:00,5519.87,5491.57,5559.8,5493.52,26.35
1990-02-10 00:00:00+00:00,5486.57,5419.04,5552.15,5493.94,-7.37
1990-02-11 00:00:00+00:00,5291.06,5264.12,5330.83,5494.25,-203.19
1990-02-12 00:00:00+00:00,5139.19,5120.26,5155.51,5494.73,-355.54
1990-02-13 00:00:00+00:00,5254.65,5162.85,5331.76,5495.56,-240.9
1990-02-14 00:00:00+00:00,5342.56,5313.45,5380.32,5496.82,-154.26
1990-02-15 00:00:00+00:00,5311.75,5242.44,5380.32,5497.38,-185.63
1990-02-16 00:00:00+00:00,5398.87,5366.24,5454.77,5497.92,-99.05
1990-02-17 00:00:00+00:00,5541.27,5504.49,5570.53,5498.55,42.72
1990-02-18 00:00:00+00:00,5533.5,5525.03,5539.36,5499.69,33.81
1990-02-19 00:00:00+00:00,5603.54,5564.4,5665.73,5500.33,103.21
1990-02-20 00:00:00+00:00,5725.67,5704.45,5740.16,5500.95,224.72
1990-02-21 00:00:00+00:00,5697.39,5672.88,5721.71,5501.14,196.26
1990-02-22 00:00:00+00:00,5794.07,5766.25,5813.62,5501.39,292.68
1990-02-23 00:00:00+00:00,5771.19,5755.25,5803.82,5501.49,269.69
1990-02-24 00:00:00+00:00,5710.07,5664.51,5745.88,5501.53,208.54
1990-02-25 00:00:00+00:00,5533.36,5444.52,5613.06,5501.14,32.22
1990-02-26 00:00:00+00:00,5369.25,5252.08,5461.78,5501.13,-131.88
1990-02-27 00:00:00+00:00,5228.27,5174.13,5272.57,5501.21,-272.94
1990-02-28 00:00:00+00:00,5353.88,5299.24,5397.44,5501.91,-148.04
1990-03-01 00:00:00+00:00,5241.18,5221.93,5278.35,5502.55,-261.37
1990-03-02 00:00:00+00:00,5366.95,5309.48,5456.96,5503.0,-136.05
1990-03-03 00:00:00+00:00,5605.77,5520.98,5682.14,5503.03,102.74
1990-03-04 00:00:00+00:00,5708.86,5693.87,5716.93,5503.03,205.83
1990-03-05 00:00:00+00:00,5663.71,5640.46,5683.74,5503.08,160.64
1990-03-06 00:00:00+00:00,5611.68,5606.22,5615.9,5503.39,108.29
1990-03-07 00:00:00+00:00,5667.1,5642.23,5688.05,5503.96,163.13
1990-03-08 00:00:00+00:00,5615.56,5586.84,5664.36,5504.4,111.16
1990-03-09 00:00:00+00:00,5571.17,5556.33,5596.71,5505.04,66.13
1990-03-10 00:00:00+00:00,5720.03,5651.5,5782.82,5506.07,213.96
1990-03-11 00:00:00+00:00,5763.54,5714.76,5794.26,5507.18,256.36
1990-03-12 00:00:00+00:00,5659.01,5649.21,5677.01,5508.35,150.65
1990-03-13 00:00:00+00:00,5649.5,5625.77,5659.1,5509.34,140.16
1990-03-14 00:00:00+00:00,5646.49,5608.63,5701.15,5509.88,136.61
1990-03-15 00:00:00+00:00,5747.93,5729.45,5766.6,5510.43,237.49
1990-03-16 00:00:00+00:00,5780.09,5773.82,5784.72,5511.34,268.75
1990-03-17 00:00:00+00:00,5779.27,5774.15,5784.23,5511.9,267.36
1990-03-18 00:00:00+00:00,5747.47,5731.28,5772.37,5512.09,235.38
1990-03-19 00:00:00+00:00,5714.91,5695.59,5730.99,5512.25,202.66
1990-03-20 00:00:00+00:00,5657.34,5628.1,5682.06,5512.39,144.95
1990-03-21 00:00:00+00:00,5685.7,5671.12,5697.49,5513.0,172.69
1990-03-22 00:00:00+00:00,5604.79,5552.44,5655.08,5514.46,90.33
1990-03-23 00:00:00+00:00,5617.86,5555.66,5661.02,5515.78,102.08
1990-03-24 00:00:00+00:00,5618.99,5546.39,5663.97,5517.23,101.75
1990-03-25 00:00:00+00:00,5420.95,5379.93,5446.03,5518.66,-97.71
1990-03-26 00:00:00+00:00,5460.13,5442.01,5479.13,5520.02,-59.89
1990-03-27 00:00:00+00:00,5487.21,5483.46,5489.8,5520.97,-33.76
1990-03-28 00:00:00+00:00,5528.29,5488.38,5574.02,5521.72,6.57
1990-03-29 00:00:00+00:00,5646.46,5600.09,5692.93,5522.89,123.57
1990-03-30 00:00:00+00:00,5735.62,5713.83,5759.71,5524.23,211.39
1990-03-31 00:00:00+00:00,5767.2,5759.82,5774.41,5525.96,241.24
1990-04-01 00:00:00+00:00,5690.11,5628.7,5744.4,5528.01,162.1
1990-04-02 00:00:00+00:00,5523.03,5477.47,5585.81,5530.22,-7.19
1990-04-03 00:00:00+00:00,5378.98,5329.8,5451.21,5532.6,-153.63
1990-04-04 00:00:00+00:00,5327.99,5315.04,5347.36,5534.99,-207.0
1990-04-05 00:00:00+00:00,5387.67,5357.82,5419.29,5537.37,-149.7
1990-04-06 00:00:00+00:00,5437.57,5428.68,5449.92,5539.28,-101.72
1990-04-07 00:00:00+00:00,5469.76,5461.23,5481.61,5540.97,-71.21
1990-04-08 00:00:00+00:00,5454.29,5440.84,5470.09,5542.15,-87.86
1990-04-09 00:00:00+00:00,5447.07,5433.65,5461.18,5543.15,-96.09
1990-04-10 00:00:00+00:00,5503.92,5475.62,5522.56,5544.03,-40.12
1990-04-11 00:00:00+00:00,5509.23,5467.92,5557.75,5544.93,-35.7
1990-04-12 00:00:00+00:00,5594.28,5585.74,5605.35,5546.01,48.27
1990-04-13 00:00:00+00:00,5501.38,5463.91,5555.64,5547.29,-45.91
1990-04-14 00:00:00+00:00,5420.38,5397.47,5440.81,5548.1,-127.71
1990-04-15 00:00:00+00:00,5362.78,5307.78,5408.0,5548.75,-185.97
1990-04-16 00:00:00+00:00,5417.83,5406.25,5424.53,5549.45,-131.61
1990-04-17 00:00:00+00:00,5396.77,5384.86,5401.46,5550.23,-153.46
1990-04-18 00:00:00+00:00,5392.08,5375.84,5411.7,5551.25,-159.17
1990-04-19 00:00:00+00:00,5388.75,5354.23,5434.97,5552.47,-163.73
1990-04-20 00:00:00+00:00,5414.69,5374.48,5438.58,5553.45,-138.77
1990-04-21 00:00:00+00:00,5489.16,5479.2,5497.06,5555.21,-66.06
1990-04-22 00:00:00+00:00,5501.36,5496.23,5507.04,5557.02,-55.66
1990-04-23 00:00:00+00:00,5494.81,5486.88,5501.2,5559.01,-64.2
1990-04-24 00:00:00+00:00,5501.0,5487.44,5518.26,5561.17,-60.16
1990-04-25 00:00:00+00:00,5548.96,5529.07,5569.63,5563.56,-14.6
1990-04-26 00:00:00+00:00,5585.67,5571.55,5595.9,5566.14,19.53
1990-04-27 00:00:00+00:00,5599.98,5586.2,5620.67,5568.62,31.36
1990-04-28 00:00:00+00:00,5680.92,5642.61,5711.15,5571.1,109.82
1990-04-29 00:00:00+00:00,5741.03,5723.63,5758.32,5573.71,167.32
1990-04-30 00:00:00+00:00,5779.3,5769.6,5791.69,5575.94,203.35
1990-05-01 00:00:00+00:00,5815.1,5806.1,5824.5,5578.26,236.84
1990-05-02 00:00:00+00:00,5827.54,5817.89,5834.15,5580.86,246.68
1990-05-03 00:00:00+00:00,5822.75,5801.8,5840.26,5583.64,239.12
1990-05-04 00:00:00+00:00,5787.93,5776.06,5800.51,5586.31,201.62
1990-05-05 00:00:00+00:00,5746.83,5728.03,5768.19,5588.95,157.88
1990-05-06 00:00:00+00:00,5701.24,5683.96,5717.77,5591.17,110.07
1990-05-07 00:00:00+00:00,5649.36,5636.05,5672.34,5593.08,56.28
1990-05-08 00:00:00+00:00,5638.52,5633.68,5643.12,5595.37,43.15
1990-05-09 00:00:00+00:00,5621.0,5615.7,5635.2,5597.54,23.47
1990-05-10 00:00:00+00:00,5558.79,5502.05,5601.18,5599.64,-40.85
1990-05-11 00:00:00+00:00,5466.95,5448.44,5487.83,5601.82,-134.87
1990-05-12 00:00:00+00:00,5476.43,5458.22,5505.84,5603.77,-127.34
1990-05-13 00:00:00+00:00,5546.81,5529.96,5572.22,5606.18,-59.37
1990-05-14 00:00:00+00:00,5605.71,5582.14,5629.54,5608.76,-3.04
1990-05-15 00:00:00+00:00,5650.71,5645.34,5656.32,5611.34,39.37
1990-05-16 00:00:00+00:00,5652.6,5634.89,5669.84,5613.84,38.76
1990-05-17 00:00:00+00:00,5666.31,5654.87,5673.7,5616.16,50.15
1990-05-18 00:00:00+00:00,5682.64,5674.25,5692.8,5618.87,63.77
1990-05-19 00:00:00+00:00,5694.94,5690.94,5699.35,5621.83,73.11
1990-05-20 00:00:00+00:00,5682.12,5672.96,5691.27,5624.91,57.21
1990-05-21 00:00:00+00:00,5638.21,5623.55,5658.01,5627.4,10.82
1990-05-22 00:00:00+00:00,5634.25,5623.69,5648.9,5629.33,4.92
1990-05-23 00:00:00+00:00,5656.99,5648.11,5665.51,5631.28,25.71
1990-05-24 00:00:00+00:00,5660.38,5657.64,5664.44,5633.38,27.0
1990-05-25 00:00:00+00:00,5626.21,5613.54,5648.66,5635.59,-9.38
1990-05-26 00:00:00+00:00,5617.78,5608.26,5627.58,5638.17,-20.39
1990-05-27 00:00:00+00:00,5637.82,5632.55,5642.29,5641.11,-3.29
1990-05-28 00:00:00+00:00,5647.7,5638.5,5655.24,5644.1,3.59
1990-05-29 00:00:00+00:00,5655.75,5648.63,5662.2,5646.83,8.92
1990-05-30 00:00:00+00:00,5644.4,5631.06,5658.01,5649.59,-5.19
1990-05-31 00:00:00+00:00,5698.76,5667.6,5729.2,5652.29,46.47
1990-06-01 00:00:00+00:00,5727.18,5700.14,5742.18,5654.59,72.59
1990-06-02 00:00:00+00:00,5548.41,5505.3,5640.95,5656.65,-108.24
1990-06-03 00:00:00+00:00,5561.93,5544.78,5579.71,5658.7,-96.77
1990-06-04 00:00:00+00:00,5488.9,5468.5,5532.44,5660.85,-171.96
1990-06-05 00:00:00+00:00,5580.11,5564.71,5594.13,5662.87,-82.75
1990-06-06 00:00:00+00:00,5582.15,5565.87,5596.22,5664.63,-82.48
1990-06-07 00:00:00+00:00,5552.39,5512.03,5585.8,5666.29,-113.9
1990-06-08 00:00:00+00:00,5471.25,5454.15,5482.25,5668.15,-196.9
1990-06-09 00:00:00+00:00,5486.3,5463.79,5527.14,5670.27,-183.97
1990-06-10 00:00:00+00:00,5617.18,5559.41,5665.1,5672.2,-55.02
1990-06-11 00:00:00+00:00,5648.66,5638.87,5661.73,5673.92,-25.26
1990-06-12 00:00:00+00:00,5628.74,5621.79,5633.96,5675.65,-46.92
1990-06-13 00:00:00+00:00,5645.5,5635.45,5659.32,5677.22,-31.72
1990-06-14 00:00:00+00:00,5652.75,5641.7,5661.87,5678.98,-26.23
1990-06-15 00:00:00+00:00,5671.88,5662.35,5682.86,5681.07,-9.19
1990-06-16 00:00:00+00:00,5684.12,5673.81,5694.21,5683.14,0.98
1990-06-17 00:00:00+00:00,5689.42,5676.22,5700.43,5684.98,4.44
1990-06-18 00:00:00+00:00,5647.78,5632.21,5658.94,5686.89,-39.11
1990-06-19 00:00:00+00:00,5649.4,5642.82,5655.59,5688.93,-39.54
1990-06-20 00:00:00+00:00,5607.93,5569.8,5639.84,5690.71,-82.78
1990-06-21 00:00:00+00:00,5544.78,5523.26,5563.63,5692.26,-147.49
1990-06-22 00:00:00+00:00,5496.35,5440.19,5532.49,5693.9,-197.55
1990-06-23 00:00:00+00:00,5570.66,5536.36,5608.81,5695.5,-124.84
1990-06-24 00:00:00+00:00,5714.99,5635.41,5793.21,5696.71,18.28
1990-06-25 00:00:00+00:00,5827.05,5811.92,5838.96,5697.67,129.37
1990-06-26 00:00:00+00:00,5811.84,5789.1,5831.65,5698.91,112.93
1990-06-27 00:00:00+00:00,5742.07,5708.23,5775.14,5700.39,41.68
1990-06-28 00:00:00+00:00,5692.98,5684.86,5701.65,5701.7,-8.72
1990-06-29 00:00:00+00:00,5719.25,5714.7,5723.12,5702.99,16.26
1990-06-30 00:00:00+00:00,5695.86,5648.27,5730.75,5704.14,-8.28
1990-07-01 00:00:00+00:00,5561.41,5541.77,5578.03,5705.2,-143.78
1990-07-02 00:00:00+00:00,5568.3,5562.71,5573.54,5706.16,-137.86
1990-07-03 00:00:00+00:00,5573.29,5555.82,5598.12,5707.07,-133.78
1990-07-04 00:00:00+00:00,5622.92,5613.82,5632.04,5708.19,-85.27
1990-07-05 00:00:00+00:00,5532.26,5483.13,5603.69,5709.55,-177.29
1990-07-06 00:00:00+00:00,5585.15,5549.34,5651.6,5711.17,-126.01
1990-07-07 00:00:00+00:00,5713.6,5679.69,5757.82,5712.91,0.69
1990-07-08 00:00:00+00:00,5794.6,5782.27,5809.74,5714.28,80.32
1990-07-09 00:00:00+00:00,5703.6,5650.98,5768.86,5715.31,-11.7
1990-07-10 00:00:00+00:00,5649.46,5604.11,5726.15,5716.37,-66.91
1990-07-11 00:00:00+00:00,5838.36,5788.01,5874.23,5717.3,121.05
1990-07-12 00:00:00+00:00,5870.84,5860.99,5878.77,5718.38,152.46
1990-07-13 00:00:00+00:00,5825.69,5811.34,5849.35,5719.24,106.45
1990-07-14 00:00:00+00:00,5792.51,5787.62,5801.84,5719.82,72.69
1990-07-15 00:00:00+00:00,5807.87,5791.19,5831.18,5720.3,87.57
1990-07-16 00:00:00+00:00,5831.8,5823.5,5837.3,5721.04,110.76
1990-07-17 00:00:00+00:00,5806.15,5796.27,5824.21,5721.94,84.21
1990-07-18 00:00:00+00:00,5815.8,5798.99,5833.52,5722.25,93.55
1990-07-19 00:00:00+00:00,5845.06,5834.99,5858.05,5722.38,122.68
1990-07-20 00:00:00+00:00,5864.13,5857.38,5870.35,5722.58,141.55
1990-07-21 00:00:00+00:00,5864.76,5860.42,5871.29,5723.06,141.7
1990-07-22 00:00:00+00:00,5830.72,5814.5,5850.48,5723.83,106.89
1990-07-23 00:00:00+00:00,5778.79,5764.98,5800.72,5724.56,54.23
1990-07-24 00:00:00+00:00,5764.09,5760.64,5768.62,5724.96,39.13
1990-07-25 00:00:00+00:00,5750.43,5741.05,5756.03,5724.85,25.58
1990-07-26 00:00:00+00:00,5739.17,5730.8,5749.59,5724.59,14.59
1990-07-27 00:00:00+00:00,5765.69,5755.28,5777.67,5724.4,41.29
1990-07-28 00:00:00+00:00,5789.75,5786.1,5791.65,5724.29,65.46
1990-07-29 00:00:00+00:00,5801.99,5785.89,5822.54,5724.07,77.92
1990-07-30 00:00:00+00:00,5829.96,5826.82,5833.75,5723.82,106.14
1990-07-31 00:00:00+00:00,5839.84,5827.19,5858.85,5723.72,116.13
1990-08-01 00:00:00+00:00,5888.97,5875.3,5902.65,5723.86,165.11
1990-08-02 00:00:00+00:00,5916.45,5907.06,5926.25,5723.99,192.46
1990-08-03 00:00:00+00:00,5926.97,5921.79,5930.84,5724.27,202.7
1990-08-04 00:00:00+00:00,5903.11,5887.96,5921.63,5724.29,178.82
1990-08-05 00:00:00+00:00,5808.06,5750.95,5863.12,5724.25,83.81
1990-08-06 00:00:00+00:00,5653.59,5627.37,5701.18,5724.42,-70.83
1990-08-07 00:00:00+00:00,5659.06,5627.74,5698.29,5724.6,-65.54
1990-08-08 00:00:00+00:00,5746.71,5719.69,5771.74,5724.62,22.1
1990-08-09 00:00:00+00:00,5782.51,5772.58,5791.44,5724.53,57.99
1990-08-10 00:00:00+00:00,5800.05,5794.32,5806.61,5724.4,75.65
1990-08-11 00:00:00+00:00,5789.51,5778.75,5805.9,5724.46,65.05
