time,mean,min,max,source,climatology,anomaly
1940-11-18 00:00:00+00:00,6.04,3.94,8.04,ERA5,7.01,-0.97
1940-11-19 00:00:00+00:00,7.55,5.85,8.8,ERA5,6.92,0.63
1940-11-20 00:00:00+00:00,7.56,5.27,9.27,ERA5,6.81,0.75
1940-11-21 00:00:00+00:00,10.88,7.71,12.9,ERA5,6.71,4.17
1940-11-22 00:00:00+00:00,10.37,6.45,13.58,ERA5,6.62,3.75
1940-11-23 00:00:00+00:00,4.76,2.45,8.64,ERA5,6.54,-1.77
1940-11-24 00:00:00+00:00,5.95,3.58,7.79,ERA5,6.44,-0.49
1940-11-25 00:00:00+00:00,6.72,5.3,8.21,ERA5,6.33,0.39
1940-11-26 00:00:00+00:00,5.39,3.14,6.56,ERA5,6.21,-0.82
1940-11-27 00:00:00+00:00,3.96,2.54,5.83,ERA5,6.11,-2.14
1940-11-28 00:00:00+00:00,3.73,1.6,7.02,ERA5,5.99,-2.26
1940-11-29 00:00:00+00:00,2.58,-0.75,4.9,ERA5,5.88,-3.3
1940-11-30 00:00:00+00:00,-1.8,-4.69,0.8,ERA5,5.79,-7.6
1940-12-01 00:00:00+00:00,-3.87,-5.95,-1.12,ERA5,5.7,-9.57
1940-12-02 00:00:00+00:00,-0.82,-5.01,2.34,ERA5,5.6,-6.42
1940-12-03 00:00:00+00:00,2.1,0.54,3.74,ERA5,5.5,-3.4
1940-12-04 00:00:00+00:00,2.43,0.35,5.08,ERA5,5.39,-2.97
1940-12-05 00:00:00+00:00,5.3,3.75,7.17,ERA5,5.3,-0.01
1940-12-06 00:00:00+00:00,5.97,4.44,8.49,ERA5,5.23,0.75
1940-12-07 00:00:00+00:00,3.65,1.97,4.61,ERA5,5.15,-1.49
1940-12-08 00:00:00+00:00,4.32,3.15,5.36,ERA5,5.08,-0.76
1940-12-09 00:00:00+00:00,4.12,2.11,6.64,ERA5,5.02,-0.9
1940-12-10 00:00:00+00:00,4.56,3.26,6.9,ERA5,4.95,-0.39
1940-12-11 00:00:00+00:00,3.18,2.4,4.17,ERA5,4.89,-1.71
1940-12-12 00:00:00+00:00,2.7,-0.44,4.8,ERA5,4.83,-2.13
1940-12-13 00:00:00+00:00,0.11,-1.69,1.32,ERA5,4.78,-4.67
1940-12-14 00:00:00+00:00,-1.14,-3.02,0.57,ERA5,4.73,-5.87
1940-12-15 00:00:00+00:00,0.03,-1.39,0.85,ERA5,4.68,-4.65
1940-12-16 00:00:00+00:00,-1.19,-2.46,-0.34,ERA5,4.63,-5.82
1940-12-17 00:00:00+00:00,-0.49,-1.22,0.55,ERA5,4.58,-5.07
1940-12-18 00:00:00+00:00,0.55,-0.16,1.32,ERA5,4.55,-4.0
1940-12-19 00:00:00+00:00,2.92,0.2,5.35,ERA5,4.5,-1.58
1940-12-20 00:00:00+00:00,-0.72,-3.55,2.42,ERA5,4.47,-5.19
1940-12-21 00:00:00+00:00,-3.99,-5.5,-2.02,ERA5,4.45,-8.44
1940-12-22 00:00:00+00:00,-4.61,-6.63,-2.37,ERA5,4.41,-9.02
1940-12-23 00:00:00+00:00,-3.56,-5.89,-1.37,ERA5,4.37,-7.93
1940-12-24 00:00:00+00:00,-3.43,-4.46,-2.23,ERA5,4.31,-7.74
1940-12-25 00:00:00+00:00,-1.5,-4.45,0.6,ERA5,4.27,-5.77
1940-12-26 00:00:00+00:00,0.15,-2.05,2.88,ERA5,4.21,-4.07
1940-12-27 00:00:00+00:00,3.18,1.78,4.63,ERA5,4.15,-0.97
1940-12-28 00:00:00+00:00,2.29,0.99,3.52,ERA5,4.11,-1.82
1940-12-29 00:00:00+00:00,3.16,0.33,5.18,ERA5,4.07,-0.91
1940-12-30 00:00:00+00:00,5.25,3.22,6.88,ERA5,4.04,1.21
1940-12-31 00:00:00+00:00,4.32,-0.43,6.73,ERA5,4.01,0.31
1941-01-01 00:00:00+00:00,-2.97,-5.22,-0.3,ERA5,3.96,-6.94
1941-01-02 00:00:00+00:00,-6.49,-7.25,-5.03,ERA5,3.93,-10.41
1941-01-03 00:00:00+00:00,-6.03,-7.09,-4.85,ERA5,3.9,-9.93
1941-01-04 00:00:00+00:00,-4.88,-6.2,-3.87,ERA5,3.88,-8.76
1941-01-05 00:00:00+00:00,-4.76,-5.43,-3.85,ERA5,3.87,-8.63
1941-01-06 00:00:00+00:00,-4.72,-5.93,-3.71,ERA5,3.86,-8.58
1941-01-07 00:00:00+00:00,-4.22,-5.12,-3.22,ERA5,3.85,-8.07
1941-01-08 00:00:00+00:00,-4.29,-5.97,-2.82,ERA5,3.84,-8.13
1941-01-09 00:00:00+00:00,-3.08,-4.77,-1.99,ERA5,3.84,-6.92
1941-01-10 00:00:00+00:00,-3.91,-5.76,-1.62,ERA5,3.83,-7.75
1941-01-11 00:00:00+00:00,-2.75,-5.36,0.33,ERA5,3.82,-6.57
1941-01-12 00:00:00+00:00,-3.18,-5.04,-0.93,ERA5,3.81,-6.99
1941-01-13 00:00:00+00:00,-0.43,-3.57,1.39,ERA5,3.8,-4.23
1941-01-14 00:00:00+00:00,0.08,-1.29,0.56,ERA5,3.79,-3.71
1941-01-15 00:00:00+00:00,-2.21,-4.99,-0.87,ERA5,3.78,-6.0
1941-01-16 00:00:00+00:00,-6.24,-8.42,-5.19,ERA5,3.79,-10.03
1941-01-17 00:00:00+00:00,-3.99,-6.02,-2.3,ERA5,3.79,-7.79
1941-01-18 00:00:00+00:00,-2.55,-5.12,1.72,ERA5,3.78,-6.33
1941-01-19 00:00:00+00:00,3.33,1.59,5.12,ERA5,3.75,-0.43
1941-01-20 00:00:00+00:00,6.17,2.15,8.59,ERA5,3.76,2.42
1941-01-21 00:00:00+00:00,7.53,6.6,8.24,ERA5,3.76,3.76
1941-01-22 00:00:00+00:00,6.55,5.76,7.77,ERA5,3.74,2.81
1941-01-23 00:00:00+00:00,5.97,3.37,8.32,ERA5,3.73,2.24
1941-01-24 00:00:00+00:00,5.24,4.72,6.46,ERA5,3.72,1.52
1941-01-25 00:00:00+00:00,4.78,3.31,5.7,ERA5,3.74,1.04
1941-01-26 00:00:00+00:00,2.4,0.22,4.13,ERA5,3.76,-1.36
1941-01-27 00:00:00+00:00,1.27,0.17,3.03,ERA5,3.79,-2.52
1941-01-28 00:00:00+00:00,2.53,-0.34,4.75,ERA5,3.83,-1.3
1941-01-29 00:00:00+00:00,-0.83,-2.83,1.36,ERA5,3.87,-4.7
1941-01-30 00:00:00+00:00,1.35,-0.23,3.42,ERA5,3.89,-2.53
1941-01-31 00:00:00+00:00,2.21,0.8,3.8,ERA5,3.9,-1.69
1941-02-01 00:00:00+00:00,0.98,0.26,1.95,ERA5,3.93,-2.95
1941-02-02 00:00:00+00:00,0.41,-1.62,1.84,ERA5,3.96,-3.54
1941-02-03 00:00:00+00:00,-3.65,-5.51,-1.13,ERA5,3.99,-7.64
1941-02-04 00:00:00+00:00,-3.74,-5.35,-1.92,ERA5,4.03,-7.77
1941-02-05 00:00:00+00:00,-4.9,-7.01,-2.8,ERA5,4.07,-8.97
1941-02-06 00:00:00+00:00,-4.19,-7.78,-1.83,ERA5,4.12,-8.31
1941-02-07 00:00:00+00:00,3.09,-1.11,6.24,ERA5,4.16,-1.07
1941-02-08 00:00:00+00:00,7.69,5.25,9.42,ERA5,4.2,3.49
1941-02-09 00:00:00+00:00,9.66,8.56,11.49,ERA5,4.23,5.42
1941-02-10 00:00:00+00:00,7.82,4.39,8.92,ERA5,4.27,3.55
1941-02-11 00:00:00+00:00,4.5,2.14,6.78,ERA5,4.31,0.19
1941-02-12 00:00:00+00:00,6.01,2.5,9.24,ERA5,4.35,1.67
1941-02-13 00:00:00+00:00,6.63,2.72,8.83,ERA5,4.39,2.24
1941-02-14 00:00:00+00:00,6.42,2.97,9.48,ERA5,4.46,1.96
1941-02-15 00:00:00+00:00,6.26,3.36,8.49,ERA5,4.52,1.75
1941-02-16 00:00:00+00:00,6.64,3.66,8.4,ERA5,4.58,2.07
1941-02-17 00:00:00+00:00,7.73,5.35,11.14,ERA5,4.62,3.1
1941-02-18 00:00:00+00:00,6.75,4.37,8.83,ERA5,4.68,2.08
1941-02-19 00:00:00+00:00,4.18,1.5,6.18,ERA5,4.72,-0.54
1941-02-20 00:00:00+00:00,2.51,0.84,4.89,ERA5,4.77,-2.26
1941-02-21 00:00:00+00:00,1.47,-0.69,3.93,ERA5,4.83,-3.36
1941-02-22 00:00:00+00:00,1.49,-0.37,4.1,ERA5,4.89,-3.41
1941-02-23 00:00:00+00:00,1.15,0.07,2.68,ERA5,4.96,-3.81
1941-02-24 00:00:00+00:00,0.61,-0.99,2.15,ERA5,5.03,-4.42
1941-02-25 00:00:00+00:00,0.37,-2.62,2.85,ERA5,5.11,-4.74
1941-02-26 00:00:00+00:00,-2.0,-5.74,0.68,ERA5,5.19,-7.19
1941-02-27 00:00:00+00:00,2.48,-2.65,7.96,ERA5,5.27,-2.79
1941-02-28 00:00:00+00:00,10.66,8.12,13.35,ERA5,5.36,5.3
1941-03-01 00:00:00+00:00,9.38,6.96,11.46,ERA5,5.46,3.93
1941-03-02 00:00:00+00:00,11.46,8.94,14.65,ERA5,5.56,5.9
1941-03-03 00:00:00+00:00,7.38,5.61,9.29,ERA5,5.67,1.71
1941-03-04 00:00:00+00:00,5.78,3.1,7.9,ERA5,5.77,0.01
1941-03-05 00:00:00+00:00,3.98,2.0,6.77,ERA5,5.86,-1.87
1941-03-06 00:00:00+00:00,5.55,2.11,8.85,ERA5,5.93,-0.38
1941-03-07 00:00:00+00:00,9.67,5.17,12.91,ERA5,6.0,3.67
1941-03-08 00:00:00+00:00,8.38,5.67,10.59,ERA5,6.07,2.3
1941-03-09 00:00:00+00:00,6.83,3.59,11.18,ERA5,6.14,0.69
1941-03-10 00:00:00+00:00,7.91,4.04,13.01,ERA5,6.23,1.68
1941-03-11 00:00:00+00:00,4.96,1.62,9.22,ERA5,6.31,-1.36
1941-03-12 00:00:00+00:00,4.3,0.98,8.23,ERA5,6.41,-2.12
1941-03-13 00:00:00+00:00,5.6,0.1,12.13,ERA5,6.5,-0.9
1941-03-14 00:00:00+00:00,6.58,0.88,13.19,ERA5,6.58,0.0
1941-03-15 00:00:00+00:00,7.2,-0.33,15.03,ERA5,6.66,0.54
1941-03-16 00:00:00+00:00,6.3,0.23,13.23,ERA5,6.77,-0.47
1941-03-17 00:00:00+00:00,3.81,0.52,7.54,ERA5,6.87,-3.06
1941-03-18 00:00:00+00:00,2.6,-1.53,8.33,ERA5,6.96,-4.35
1941-03-19 00:00:00+00:00,3.02,-3.12,9.88,ERA5,7.04,-4.02
1941-03-20 00:00:00+00:00,1.97,-1.27,5.04,ERA5,7.13,-5.16
1941-03-21 00:00:00+00:00,4.61,-1.39,9.9,ERA5,7.24,-2.63
1941-03-22 00:00:00+00:00,6.42,5.36,7.77,ERA5,7.36,-0.93
1941-03-23 00:00:00+00:00,3.9,0.09,6.24,ERA5,7.47,-3.57
1941-03-24 00:00:00+00:00,3.42,-2.21,7.3,ERA5,7.59,-4.17
1941-03-25 00:00:00+00:00,7.99,4.96,10.4,ERA5,7.72,0.27
1941-03-26 00:00:00+00:00,9.23,7.93,10.79,ERA5,7.84,1.39
1941-03-27 00:00:00+00:00,9.63,6.1,12.62,ERA5,7.95,1.68
1941-03-28 00:00:00+00:00,9.59,6.72,12.09,ERA5,8.05,1.53
1941-03-29 00:00:00+00:00,5.76,3.04,7.26,ERA5,8.16,-2.4
1941-03-30 00:00:00+00:00,2.39,0.08,3.29,ERA5,8.27,-5.87
1941-03-31 00:00:00+00:00,1.81,-2.05,4.95,ERA5,8.38,-6.57
1941-04-01 00:00:00+00:00,5.94,2.15,9.1,ERA5,8.49,-2.55
1941-04-02 00:00:00+00:00,8.69,6.55,11.9,ERA5,8.6,0.09
1941-04-03 00:00:00+00:00,8.54,6.86,10.48,ERA5,8.71,-0.17
1941-04-04 00:00:00+00:00,8.75,5.36,12.36,ERA5,8.81,-0.06
1941-04-05 00:00:00+00:00,8.07,5.17,12.2,ERA5,8.91,-0.84
1941-04-06 00:00:00+00:00,5.95,4.19,7.84,ERA5,9.02,-3.07
1941-04-07 00:00:00+00:00,3.99,1.2,6.35,ERA5,9.13,-5.14
1941-04-08 00:00:00+00:00,4.07,0.17,8.3,ERA5,9.23,-5.16
1941-04-09 00:00:00+00:00,3.66,-0.1,7.5,ERA5,9.34,-5.67
1941-04-10 00:00:00+00:00,4.04,-0.45,8.53,ERA5,9.45,-5.41
1941-04-11 00:00:00+00:00,5.48,1.36,8.73,ERA5,9.56,-4.08
1941-04-12 00:00:00+00:00,8.44,5.72,10.59,ERA5,9.67,-1.23
1941-04-13 00:00:00+00:00,10.75,7.72,13.47,ERA5,9.78,0.98
1941-04-14 00:00:00+00:00,9.53,6.29,12.69,ERA5,9.87,-0.34
1941-04-15 00:00:00+00:00,8.91,4.43,11.71,ERA5,9.96,-1.05
1941-04-16 00:00:00+00:00,8.63,3.53,13.21,ERA5,10.04,-1.41
1941-04-17 00:00:00+00:00,10.57,6.62,14.99,ERA5,10.13,0.44
1941-04-18 00:00:00+00:00,10.87,5.28,17.22,ERA5,10.23,0.64
1941-04-19 00:00:00+00:00,8.5,5.18,10.85,ERA5,10.34,-1.84
1941-04-20 00:00:00+00:00,10.34,7.7,13.9,ERA5,10.45,-0.12
1941-04-21 00:00:00+00:00,9.84,6.6,13.34,ERA5,10.57,-0.74
1941-04-22 00:00:00+00:00,9.57,5.06,13.12,ERA5,10.69,-1.13
1941-04-23 00:00:00+00:00,6.05,3.79,9.2,ERA5,10.81,-4.76
1941-04-24 00:00:00+00:00,5.25,3.0,7.61,ERA5,10.93,-5.68
1941-04-25 00:00:00+00:00,6.64,3.17,10.05,ERA5,11.06,-4.41
1941-04-26 00:00:00+00:00,6.84,4.12,9.62,ERA5,11.19,-4.34
1941-04-27 00:00:00+00:00,6.21,4.03,8.65,ERA5,11.32,-5.12
1941-04-28 00:00:00+00:00,6.82,3.9,9.61,ERA5,11.45,-4.63
1941-04-29 00:00:00+00:00,8.75,3.18,13.16,ERA5,11.57,-2.81
1941-04-30 00:00:00+00:00,11.18,5.26,16.04,ERA5,11.67,-0.49
1941-05-01 00:00:00+00:00,11.35,9.17,14.41,ERA5,11.76,-0.41
1941-05-02 00:00:00+00:00,10.32,5.07,13.2,ERA5,11.87,-1.55
1941-05-03 00:00:00+00:00,4.63,1.36,7.51,ERA5,11.97,-7.35
1941-05-04 00:00:00+00:00,6.06,1.05,11.01,ERA5,12.07,-6.02
1941-05-05 00:00:00+00:00,6.33,1.56,10.41,ERA5,12.19,-5.86
1941-05-06 00:00:00+00:00,6.6,3.19,9.07,ERA5,12.31,-5.71
1941-05-07 00:00:00+00:00,5.32,2.37,8.11,ERA5,12.43,-7.1
1941-05-08 00:00:00+00:00,6.04,0.68,10.63,ERA5,12.55,-6.51
1941-05-09 00:00:00+00:00,7.72,1.15,12.63,ERA5,12.68,-4.96
1941-05-10 00:00:00+00:00,8.66,4.5,13.21,ERA5,12.79,-4.13
1941-05-11 00:00:00+00:00,7.96,2.43,12.32,ERA5,12.91,-4.95
1941-05-12 00:00:00+00:00,8.42,1.9,13.36,ERA5,13.01,-4.59
1941-05-13 00:00:00+00:00,11.5,4.19,17.06,ERA5,13.12,-1.62
1941-05-14 00:00:00+00:00,10.3,7.11,13.55,ERA5,13.23,-2.93
1941-05-15 00:00:00+00:00,6.06,0.82,9.05,ERA5,13.34,-7.28
1941-05-16 00:00:00+00:00,6.88,-0.94,12.42,ERA5,13.44,-6.56
1941-05-17 00:00:00+00:00,10.7,1.86,17.0,ERA5,13.54,-2.84
1941-05-18 00:00:00+00:00,13.23,7.13,19.25,ERA5,13.66,-0.43
1941-05-19 00:00:00+00:00,12.29,8.89,15.87,ERA5,13.78,-1.49
1941-05-20 00:00:00+00:00,13.29,8.11,16.89,ERA5,13.9,-0.61
1941-05-21 00:00:00+00:00,12.87,9.1,16.72,ERA5,14.01,-1.14
1941-05-22 00:00:00+00:00,12.7,9.38,16.32,ERA5,14.1,-1.4
1941-05-23 00:00:00+00:00,12.02,8.28,13.61,ERA5,14.17,-2.15
1941-05-24 00:00:00+00:00,11.16,8.09,13.75,ERA5,14.26,-3.09
1941-05-25 00:00:00+00:00,12.07,9.38,14.22,ERA5,14.34,-2.27
1941-05-26 00:00:00+00:00,12.62,10.64,16.04,ERA5,14.42,-1.8
1941-05-27 00:00:00+00:00,12.77,9.59,16.04,ERA5,14.52,-1.75
1941-05-28 00:00:00+00:00,14.75,9.24,19.67,ERA5,14.62,0.13
1941-05-29 00:00:00+00:00,12.29,10.99,13.7,ERA5,14.72,-2.43
1941-05-30 00:00:00+00:00,12.86,9.45,16.12,ERA5,14.82,-1.96
1941-05-31 00:00:00+00:00,13.28,8.5,18.55,ERA5,14.92,-1.64
1941-06-01 00:00:00+00:00,12.61,8.33,18.43,ERA5,15.02,-2.42
1941-06-02 00:00:00+00:00,13.99,9.4,19.05,ERA5,15.13,-1.15
1941-06-03 00:00:00+00:00,14.7,9.63,20.77,ERA5,15.24,-0.54
1941-06-04 00:00:00+00:00,19.84,12.91,26.28,ERA5,15.36,4.48
1941-06-05 00:00:00+00:00,17.58,14.25,20.59,ERA5,15.47,2.11
1941-06-06 00:00:00+00:00,13.88,11.32,16.06,ERA5,15.55,-1.67
1941-06-07 00:00:00+00:00,15.02,11.29,19.98,ERA5,15.62,-0.6
1941-06-08 00:00:00+00:00,15.32,12.49,19.1,ERA5,15.69,-0.36
1941-06-09 00:00:00+00:00,16.01,11.48,21.0,ERA5,15.75,0.26
1941-06-10 00:00:00+00:00,15.78,11.71,19.41,ERA5,15.82,-0.05
1941-06-11 00:00:00+00:00,11.26,7.02,12.91,ERA5,15.9,-4.64
1941-06-12 00:00:00+00:00,11.47,7.45,15.13,ERA5,15.97,-4.5
1941-06-13 00:00:00+00:00,11.59,6.85,15.31,ERA5,16.04,-4.45
1941-06-14 00:00:00+00:00,12.72,7.61,16.71,ERA5,16.12,-3.4
1941-06-15 00:00:00+00:00,14.18,12.28,16.76,ERA5,16.21,-2.03
1941-06-16 00:00:00+00:00,15.58,12.24,19.44,ERA5,16.3,-0.72
1941-06-17 00:00:00+00:00,17.9,8.82,24.72,ERA5,16.38,1.52
1941-06-18 00:00:00+00:00,21.58,14.5,27.81,ERA5,16.46,5.12
1941-06-19 00:00:00+00:00,21.78,14.94,27.65,ERA5,16.56,5.22
1941-06-20 00:00:00+00:00,22.6,17.17,27.72,ERA5,16.65,5.95
1941-06-21 00:00:00+00:00,22.04,15.82,27.58,ERA5,16.72,5.32
1941-06-22 00:00:00+00:00,23.83,16.11,30.21,ERA5,16.8,7.03
1941-06-23 00:00:00+00:00,23.54,17.32,28.87,ERA5,16.87,6.67
1941-06-24 00:00:00+00:00,21.47,15.19,28.05,ERA5,16.94,4.53
1941-06-25 00:00:00+00:00,21.98,17.72,26.49,ERA5,17.01,4.97
1941-06-26 00:00:00+00:00,20.24,16.1,24.33,ERA5,17.08,3.17
1941-06-27 00:00:00+00:00,17.4,14.63,21.38,ERA5,17.14,0.26
1941-06-28 00:00:00+00:00,16.29,12.42,19.64,ERA5,17.2,-0.91
1941-06-29 00:00:00+00:00,13.44,11.13,15.83,ERA5,17.27,-3.83
1941-06-30 00:00:00+00:00,15.08,11.44,19.88,ERA5,17.33,-2.25
1941-07-01 00:00:00+00:00,16.23,9.99,22.6,ERA5,17.4,-1.17
1941-07-02 00:00:00+00:00,19.52,12.97,26.48,ERA5,17.46,2.06
1941-07-03 00:00:00+00:00,20.53,13.61,26.61,ERA5,17.52,3.01
1941-07-04 00:00:00+00:00,15.87,10.06,17.59,ERA5,17.57,-1.7
1941-07-05 00:00:00+00:00,16.91,10.22,23.34,ERA5,17.63,-0.73
1941-07-06 00:00:00+00:00,20.09,13.02,26.73,ERA5,17.7,2.39
1941-07-07 00:00:00+00:00,23.98,15.43,30.89,ERA5,17.76,6.22
1941-07-08 00:00:00+00:00,25.83,17.85,32.07,ERA5,17.81,8.02
1941-07-09 00:00:00+00:00,25.22,18.8,31.0,ERA5,17.85,7.36
1941-07-10 00:00:00+00:00,24.24,18.5,30.48,ERA5,17.9,6.34
1941-07-11 00:00:00+00:00,23.96,18.44,30.5,ERA5,17.94,6.03
1941-07-12 00:00:00+00:00,23.83,19.32,30.33,ERA5,17.98,5.85
1941-07-13 00:00:00+00:00,21.38,17.14,25.82,ERA5,18.03,3.35
1941-07-14 00:00:00+00:00,19.62,15.09,24.24,ERA5,18.07,1.55
1941-07-15 00:00:00+00:00,18.5,16.32,21.44,ERA5,18.1,0.4
1941-07-16 00:00:00+00:00,16.29,14.74,19.48,ERA5,18.14,-1.85
1941-07-17 00:00:00+00:00,16.6,12.94,19.15,ERA5,18.18,-1.58
1941-07-18 00:00:00+00:00,16.92,11.83,21.01,ERA5,18.2,-1.27
1941-07-19 00:00:00+00:00,16.02,13.27,17.6,ERA5,18.22,-2.2
1941-07-20 00:00:00+00:00,14.81,11.71,17.71,ERA5,18.25,-3.44
1941-07-21 00:00:00+00:00,15.5,9.99,19.83,ERA5,18.27,-2.78
1941-07-22 00:00:00+00:00,18.15,11.53,23.04,ERA5,18.3,-0.15
1941-07-23 00:00:00+00:00,18.12,13.73,23.04,ERA5,18.33,-0.21
1941-07-24 00:00:00+00:00,19.33,12.07,25.16,ERA5,18.35,0.98
1941-07-25 00:00:00+00:00,21.9,14.56,28.02,ERA5,18.36,3.54
1941-07-26 00:00:00+00:00,21.23,17.33,25.66,ERA5,18.37,2.86
1941-07-27 00:00:00+00:00,17.59,14.76,20.46,ERA5,18.37,-0.79
1941-07-28 00:00:00+00:00,17.64,14.03,21.62,ERA5,18.36,-0.72
1941-07-29 00:00:00+00:00,16.23,14.19,18.04,ERA5,18.34,-2.11
1941-07-30 00:00:00+00:00,15.14,12.98,17.26,ERA5,18.31,-3.17
1941-07-31 00:00:00+00:00,14.78,11.6,18.1,ERA5,18.28,-3.5
1941-08-01 00:00:00+00:00,14.76,10.37,17.67,ERA5,18.25,-3.48
1941-08-02 00:00:00+00:00,18.17,15.44,21.46,ERA5,18.21,-0.04
1941-08-03 00:00:00+00:00,17.44,14.6,21.18,ERA5,18.17,-0.73
1941-08-04 00:00:00+00:00,18.46,14.95,22.52,ERA5,18.13,0.32
1941-08-05 00:00:00+00:00,14.87,11.2,16.95,ERA5,18.11,-3.23
1941-08-06 00:00:00+00:00,12.42,10.46,15.71,ERA5,18.09,-5.67
1941-08-07 00:00:00+00:00,13.32,9.75,17.6,ERA5,18.06,-4.74
1941-08-08 00:00:00+00:00,13.92,9.82,18.11,ERA5,18.04,-4.12
1941-08-09 00:00:00+00:00,15.64,13.03,18.79,ERA5,18.01,-2.37
1941-08-10 00:00:00+00:00,16.15,13.6,18.93,ERA5,17.98,-1.83
1941-08-11 00:00:00+00:00,18.05,14.27,20.72,ERA5,17.95,0.1
1941-08-12 00:00:00+00:00,15.34,12.36,18.25,ERA5,17.93,-2.59
1941-08-13 00:00:00+00:00,13.94,11.53,15.82,ERA5,17.9,-3.95
1941-08-14 00:00:00+00:00,15.97,14.57,18.0,ERA5,17.86,-1.89
1941-08-15 00:00:00+00:00,19.13,15.11,24.11,ERA5,17.81,1.32
1941-08-16 00:00:00+00:00,17.12,14.29,18.98,ERA5,17.75,-0.64
1941-08-17 00:00:00+00:00,16.25,12.93,19.21,ERA5,17.69,-1.44
1941-08-18 00:00:00+00:00,16.69,12.5,20.2,ERA5,17.62,-0.93
1941-08-19 00:00:00+00:00,14.69,10.99,18.73,ERA5,17.54,-2.85
1941-08-20 00:00:00+00:00,13.77,10.72,17.69,ERA5,17.46,-3.69
1941-08-21 00:00:00+00:00,14.75,10.82,17.95,ERA5,17.39,-2.65
1941-08-22 00:00:00+00:00,15.48,12.81,18.36,ERA5,17.33,-1.85
1941-08-23 00:00:00+00:00,16.36,11.62,20.42,ERA5,17.26,-0.89
1941-08-24 00:00:00+00:00,16.27,11.71,18.19,ERA5,17.17,-0.91
1941-08-25 00:00:00+00:00,17.11,12.88,21.25,ERA5,17.09,0.02
1941-08-26 00:00:00+00:00,16.2,13.37,19.0,ERA5,17.0,-0.8
1941-08-27 00:00:00+00:00,14.85,11.18,18.29,ERA5,16.91,-2.06
1941-08-28 00:00:00+00:00,15.24,12.58,17.37,ERA5,16.83,-1.59
1941-08-29 00:00:00+00:00,14.59,12.12,17.23,ERA5,16.74,-2.15
1941-08-30 00:00:00+00:00,14.24,11.9,17.35,ERA5,16.65,-2.41
1941-08-31 00:00:00+00:00,14.57,11.49,18.02,ERA5,16.57,-1.99
1941-09-01 00:00:00+00:00,15.04,9.77,19.9,ERA5,16.48,-1.43
1941-09-02 00:00:00+00:00,17.95,13.01,23.11,ERA5,16.38,1.57
1941-09-03 00:00:00+00:00,17.97,13.66,22.38,ERA5,16.28,1.69
1941-09-04 00:00:00+00:00,18.26,12.51,23.88,ERA5,16.18,2.09
1941-09-05 00:00:00+00:00,19.22,12.2,25.43,ERA5,16.06,3.15
1941-09-06 00:00:00+00:00,17.69,13.25,21.95,ERA5,15.94,1.75
1941-09-07 00:00:00+00:00,14.91,9.44,17.9,ERA5,15.82,-0.91
1941-09-08 00:00:00+00:00,12.22,7.6,16.24,ERA5,15.71,-3.49
1941-09-09 00:00:00+00:00,12.43,7.26,16.26,ERA5,15.6,-3.18
1941-09-10 00:00:00+00:00,15.45,13.02,18.34,ERA5,15.5,-0.06
1941-09-11 00:00:00+00:00,14.11,11.22,15.78,ERA5,15.4,-1.3
1941-09-12 00:00:00+00:00,12.29,10.68,14.61,ERA5,15.29,-3.0
1941-09-13 00:00:00+00:00,12.51,10.04,15.41,ERA5,15.19,-2.68
1941-09-14 00:00:00+00:00,13.1,10.32,15.85,ERA5,15.08,-1.99
1941-09-15 00:00:00+00:00,13.06,8.47,16.78,ERA5,14.97,-1.91
1941-09-16 00:00:00+00:00,10.46,6.73,14.78,ERA5,14.85,-4.39
1941-09-17 00:00:00+00:00,10.62,5.18,15.89,ERA5,14.73,-4.11
1941-09-18 00:00:00+00:00,11.11,6.78,14.76,ERA5,14.6,-3.48
1941-09-19 00:00:00+00:00,12.19,9.44,14.06,ERA5,14.47,-2.28
1941-09-20 00:00:00+00:00,13.04,6.27,18.95,ERA5,14.34,-1.3
1941-09-21 00:00:00+00:00,14.3,7.11,21.01,ERA5,14.21,0.08
1941-09-22 00:00:00+00:00,14.78,8.3,21.41,ERA5,14.09,0.69
1941-09-23 00:00:00+00:00,15.2,7.87,22.58,ERA5,13.97,1.23
1941-09-24 00:00:00+00:00,16.5,9.0,24.0,ERA5,13.86,2.64
1941-09-25 00:00:00+00:00,17.62,12.64,22.27,ERA5,13.75,3.87
1941-09-26 00:00:00+00:00,17.49,13.4,21.84,ERA5,13.63,3.86
1941-09-27 00:00:00+00:00,18.0,12.99,23.79,ERA5,13.52,4.48
1941-09-28 00:00:00+00:00,17.63,12.36,22.84,ERA5,13.41,4.22
1941-09-29 00:00:00+00:00,16.34,11.99,21.57,ERA5,13.3,3.04
1941-09-30 00:00:00+00:00,13.49,10.86,16.47,ERA5,13.19,0.3
1941-10-01 00:00:00+00:00,12.01,8.48,15.12,ERA5,13.08,-1.07
1941-10-02 00:00:00+00:00,10.88,7.05,15.94,ERA5,12.98,-2.1
1941-10-03 00:00:00+00:00,12.3,7.28,16.79,ERA5,12.87,-0.57
1941-10-04 00:00:00+00:00,15.42,11.24,20.36,ERA5,12.76,2.66
1941-10-05 00:00:00+00:00,15.7,10.79,21.07,ERA5,12.64,3.06
1941-10-06 00:00:00+00:00,16.07,12.73,20.64,ERA5,12.51,3.56
1941-10-07 00:00:00+00:00,14.86,11.46,19.1,ERA5,12.39,2.47
