# Statistiques journalières de la température de l'air à 2 m à Sigy-le-Châtel (données ERA5)
AAAA-MM-JJ, moyenne (°C), min (°C), max (°C)
2006-06-24,21.57,12.45,31.15
2006-06-25,20.75,17.22,25.45
2006-06-26,20.21,16.21,25.66
2006-06-27,21.23,16.0,26.7
2006-06-28,21.6,16.53,27.83
2006-06-29,22.66,16.64,28.16
2006-06-30,23.39,15.96,29.75
2006-07-01,24.06,16.99,30.49
2006-07-02,23.82,15.29,30.78
2006-07-03,25.44,18.06,32.7
2006-07-04,26.05,19.21,33.27
2006-07-05,22.66,18.37,28.12
2006-07-06,18.53,16.15,22.76
2006-07-07,19.09,15.49,22.86
2006-07-08,21.7,17.18,26.62
2006-07-09,21.66,15.86,26.56
2006-07-10,23.38,16.51,29.93
2006-07-11,26.0,18.4,32.95
2006-07-12,25.54,19.86,31.34
2006-07-13,24.49,18.96,30.81
2006-07-14,24.81,18.59,30.96
2006-07-15,25.93,20.04,31.92
2006-07-16,26.06,19.66,32.77
2006-07-17,25.32,17.61,32.5
2006-07-18,25.98,17.52,34.02
2006-07-19,27.54,20.14,34.62
2006-07-20,27.35,20.54,33.89
2006-07-21,28.8,21.8,35.75
2006-07-22,26.59,22.23,31.96
2006-07-23,25.07,20.0,30.23
2006-07-24,26.69,19.12,33.82
2006-07-25,28.27,20.17,35.36
2006-07-26,28.44,21.74,35.09
2006-07-27,26.06,20.73,33.21
2006-07-28,21.57,17.68,27.86
2006-07-29,21.92,16.67,27.95
2006-07-30,24.23,17.9,29.94
2006-07-31,21.2,19.18,23.61
2006-08-01,19.91,17.38,22.94
2006-08-02,18.42,15.77,22.51
2006-08-03,16.22,14.31,18.4
2006-08-04,16.73,14.45,20.63
2006-08-05,17.11,13.61,20.64
2006-08-06,18.3,14.19,23.27
2006-08-07,19.77,13.4,25.78
2006-08-08,19.66,15.82,23.82
2006-08-09,18.86,14.54,23.32
2006-08-10,18.59,15.34,22.59
2006-08-11,15.45,12.94,18.29
2006-08-12,13.75,12.03,17.32
2006-08-13,14.38,12.02,17.85
2006-08-14,15.59,12.43,19.63
2006-08-15,17.67,10.81,23.71
2006-08-16,18.53,14.86,23.37
2006-08-17,19.68,16.16,24.61
2006-08-18,18.82,11.69,25.55
2006-08-19,17.94,14.08,21.51
2006-08-20,18.09,15.3,21.47
2006-08-21,17.29,13.88,20.38
2006-08-22,18.42,14.42,22.54
2006-08-23,18.26,11.96,24.54
2006-08-24,17.43,13.66,21.07
2006-08-25,16.7,11.96,21.77
2006-08-26,16.43,13.1,19.58
2006-08-27,16.32,13.63,19.94
2006-08-28,14.9,12.28,17.05
2006-08-29,12.52,10.53,14.34
2006-08-30,13.63,9.96,18.38
2006-08-31,15.54,9.9,21.95
2006-09-01,18.22,9.09,27.0
2006-09-02,19.25,15.75,23.54
2006-09-03,21.84,18.39,26.19
2006-09-04,21.9,18.62,25.26
2006-09-05,22.38,17.99,28.28
2006-09-06,22.22,16.21,29.68
2006-09-07,21.87,17.9,27.68
2006-09-08,17.48,14.24,22.03
2006-09-09,17.97,10.33,25.72
2006-09-10,21.12,15.68,27.47
2006-09-11,21.66,16.01,28.51
2006-09-12,21.39,15.17,27.93
2006-09-13,21.31,15.75,27.49
2006-09-14,20.16,17.53,23.78
2006-09-15,15.84,14.68,17.66
2006-09-16,17.61,13.53,22.84
2006-09-17,16.85,14.84,19.66
2006-09-18,16.55,13.72,19.51
2006-09-19,16.08,12.54,20.22
2006-09-20,16.83,10.48,23.37
2006-09-21,19.61,13.62,25.87
2006-09-22,19.69,17.82,22.78
2006-09-23,19.48,16.63,23.82
2006-09-24,17.49,14.67,18.99
2006-09-25,14.52,12.46,17.2
2006-09-26,14.82,12.53,18.34
2006-09-27,14.55,10.88,19.54
2006-09-28,15.32,11.98,20.38
2006-09-29,16.77,11.13,23.12
2006-09-30,17.4,14.34,21.35
2006-10-01,17.93,15.97,21.58
2006-10-02,19.31,15.01,24.01
2006-10-03,15.73,10.82,19.69
2006-10-04,12.05,9.24,15.6
2006-10-05,12.43,8.84,16.27
2006-10-06,14.92,12.3,18.54
2006-10-07,13.02,8.49,16.35
2006-10-08,11.58,5.9,17.62
2006-10-09,14.56,8.65,21.91
2006-10-10,15.02,10.13,21.77
2006-10-11,14.11,11.66,17.73
2006-10-12,14.63,12.55,17.57
2006-10-13,14.45,12.34,17.19
2006-10-14,14.19,12.25,16.72
2006-10-15,13.4,10.6,17.84
2006-10-16,13.03,10.03,18.38
2006-10-17,13.87,9.1,18.98
2006-10-18,14.8,11.92,18.39
2006-10-19,14.13,12.65,15.44
2006-10-20,14.68,12.19,17.36
2006-10-21,15.4,12.02,19.18
2006-10-22,15.64,10.86,19.92
2006-10-23,17.4,15.57,19.19
2006-10-24,14.88,9.93,18.45
2006-10-25,15.58,10.84,20.15
2006-10-26,19.93,17.13,24.1
2006-10-27,18.28,13.49,23.0
2006-10-28,15.54,12.05,19.95
2006-10-29,14.88,12.61,17.88
2006-10-30,12.54,7.34,16.02
2006-10-31,12.11,7.41,18.0
2006-11-01,9.27,4.03,11.68
2006-11-02,3.94,0.6,8.34
2006-11-03,2.84,-1.36,8.33
2006-11-04,3.34,-0.61,9.51
2006-11-05,2.4,-1.58,7.18
2006-11-06,2.42,-1.12,7.74
2006-11-07,4.8,-0.45,12.41
2006-11-08,9.17,4.3,15.64
2006-11-09,10.42,7.83,13.02
2006-11-10,5.77,2.54,10.11
2006-11-11,6.59,1.33,10.7
2006-11-12,9.7,7.08,11.24
2006-11-13,9.32,6.56,11.35
2006-11-14,11.32,9.03,14.91
2006-11-15,12.2,7.52,17.07
2006-11-16,15.61,13.42,17.71
2006-11-17,10.65,8.55,14.86
2006-11-18,9.01,5.93,13.23
2006-11-19,8.06,4.64,11.02
2006-11-20,5.85,1.09,8.92
2006-11-21,9.3,6.71,10.78
2006-11-22,6.07,3.67,8.27
2006-11-23,11.4,6.52,14.93
2006-11-24,13.78,10.05,16.39
2006-11-25,16.25,11.71,18.7
2006-11-26,11.45,9.37,14.24
2006-11-27,12.32,9.45,17.18
2006-11-28,12.37,9.77,16.67
2006-11-29,8.67,6.3,10.55
2006-11-30,6.84,5.71,8.85
2006-12-01,8.21,4.96,13.41
2006-12-02,9.53,6.81,11.98
2006-12-03,11.3,9.04,14.99
2006-12-04,11.92,9.18,14.33
2006-12-05,13.7,11.53,16.74
2006-12-06,8.75,4.71,13.76
2006-12-07,5.85,2.73,8.38
2006-12-08,8.87,4.86,11.05
2006-12-09,4.52,2.85,6.26
2006-12-10,4.0,1.53,5.76
2006-12-11,1.95,-1.07,5.41
2006-12-12,4.51,2.7,6.52
2006-12-13,3.98,1.68,6.61
2006-12-14,1.91,-0.12,5.66
2006-12-15,2.62,-1.42,8.09
2006-12-16,7.43,4.06,11.2
2006-12-17,5.23,2.33,7.76
2006-12-18,3.04,1.22,4.36
2006-12-19,1.66,0.38,3.68
2006-12-20,0.08,-1.81,2.64
2006-12-21,0.3,-1.68,3.35
2006-12-22,-0.45,-2.21,1.7
2006-12-23,-2.3,-3.77,-0.13
2006-12-24,-3.09,-4.19,-1.23
2006-12-25,-1.86,-2.52,-0.79
2006-12-26,-1.2,-3.05,0.1
2006-12-27,-2.62,-4.01,0.43
2006-12-28,-2.08,-4.81,3.2
2006-12-29,-0.23,-3.62,4.49
2006-12-30,7.29,1.14,11.54
2006-12-31,9.85,5.63,12.53
2007-01-01,10.21,6.44,12.34
2007-01-02,5.64,4.66,7.16
2007-01-03,5.17,3.85,7.4
2007-01-04,6.46,3.21,9.22
2007-01-05,7.21,5.8,8.82
2007-01-06,9.57,7.27,11.38
2007-01-07,9.65,8.24,11.48
2007-01-08,10.08,8.56,11.97
2007-01-09,11.74,9.36,13.83
2007-01-10,11.2,8.34,14.87
2007-01-11,10.46,8.17,11.99
2007-01-12,9.54,7.62,11.42
2007-01-13,9.06,6.99,11.19
2007-01-14,8.57,5.07,11.66
2007-01-15,4.02,0.96,6.29
2007-01-16,7.22,4.52,9.99
2007-01-17,10.06,7.78,12.56
2007-01-18,12.65,10.93,14.0
2007-01-19,12.39,10.59,13.57
2007-01-20,11.22,10.01,12.62
2007-01-21,7.74,2.67,11.28
2007-01-22,3.37,2.14,4.95
2007-01-23,-0.19,-3.38,2.28
2007-01-24,-4.35,-9.31,-1.03
2007-01-25,-5.74,-9.08,-3.36
2007-01-26,-7.06,-10.52,-2.22
2007-01-27,-3.15,-11.1,0.89
2007-01-28,-0.67,-1.39,0.49
2007-01-29,1.34,-1.8,3.66
2007-01-30,1.51,-0.25,3.72
2007-01-31,1.14,-0.07,2.23
2007-02-01,3.48,1.7,5.35
2007-02-02,4.92,3.45,7.02
2007-02-03,6.5,3.56,8.33
2007-02-04,3.29,-0.76,8.46
2007-02-05,4.28,-0.95,9.21
2007-02-06,4.46,2.61,6.64
2007-02-07,5.32,2.28,7.84
2007-02-08,6.9,3.61,10.12
2007-02-09,5.66,1.01,10.39
2007-02-10,6.54,5.12,8.78
2007-02-11,9.79,6.33,13.49
2007-02-12,8.5,6.9,10.69
2007-02-13,7.26,3.65,10.22
2007-02-14,6.97,4.51,9.7
2007-02-15,6.47,2.24,10.65
2007-02-16,7.25,0.72,14.8
2007-02-17,10.9,7.39,14.56
2007-02-18,8.69,4.47,13.27
2007-02-19,8.01,5.08,12.22
2007-02-20,6.66,1.78,13.25
2007-02-21,6.61,2.82,11.24
2007-02-22,8.5,3.54,14.57
2007-02-23,9.56,4.41,15.81
2007-02-24,10.1,8.42,12.59
2007-02-25,8.49,6.92,10.44
2007-02-26,7.2,5.66,8.88
2007-02-27,7.63,3.12,10.76
2007-02-28,11.59,9.98,13.63
2007-03-01,10.42,9.44,11.38
2007-03-02,9.49,6.61,12.12
2007-03-03,11.94,8.64,14.18
2007-03-04,10.89,4.21,16.1
2007-03-05,10.52,4.8,13.77
2007-03-06,9.3,5.18,13.6
2007-03-07,9.47,7.35,12.48
2007-03-08,8.63,6.14,11.59
2007-03-09,6.81,3.81,10.24
2007-03-10,6.3,2.66,10.86
2007-03-11,6.97,2.18,12.96
2007-03-12,8.73,-0.26,15.87
2007-03-13,10.84,6.1,17.39
2007-03-14,9.82,3.57,16.33
2007-03-15,9.64,2.73,16.38
2007-03-16,8.9,3.53,15.8
2007-03-17,7.14,1.56,11.66
2007-03-18,8.66,5.13,12.03
2007-03-19,3.13,1.46,5.11
2007-03-20,2.36,0.97,4.71
2007-03-21,3.15,1.45,5.78
2007-03-22,2.17,1.11,3.86
2007-03-23,3.17,0.89,5.34
2007-03-24,2.81,1.45,3.34
2007-03-25,4.14,-0.01,8.74
2007-03-26,7.33,0.61,14.88
2007-03-27,9.61,1.43,17.17
2007-03-28,9.79,3.61,15.6
2007-03-29,9.42,5.57,13.51
2007-03-30,4.83,1.95,7.67
2007-03-31,4.99,-0.24,9.43
2007-04-01,8.02,1.78,13.77
2007-04-02,12.3,6.25,18.85
2007-04-03,12.19,7.12,16.27
2007-04-04,6.43,3.88,8.4
2007-04-05,8.82,3.78,14.27
2007-04-06,10.87,3.32,18.07
2007-04-07,13.01,6.55,20.42
2007-04-08,11.95,5.62,18.37
2007-04-09,13.97,4.94,20.82
2007-04-10,13.81,5.26,20.9
2007-04-11,14.3,5.55,21.76
2007-04-12,16.2,9.47,21.33
2007-04-13,17.34,12.49,22.46
2007-04-14,16.81,12.68,21.94
2007-04-15,18.56,11.69,26.17
2007-04-16,18.89,10.64,26.45
2007-04-17,17.6,9.18,25.3
2007-04-18,13.91,9.29,18.78
2007-04-19,12.58,4.9,20.57
2007-04-20,14.24,4.96,23.04
2007-04-21,15.19,5.93,23.8
2007-04-22,16.98,8.31,25.73
2007-04-23,19.13,12.06,27.0
2007-04-24,19.01,9.95,27.38
2007-04-25,20.67,12.05,28.26
2007-04-26,19.41,13.94,26.03
2007-04-27,16.79,13.86,21.15
2007-04-28,17.6,11.35,24.52
2007-04-29,17.39,12.64,24.02
2007-04-30,16.14,10.73,21.92
2007-05-01,16.19,11.5,21.68
2007-05-02,11.52,9.74,13.52
2007-05-03,13.11,7.59,18.28
2007-05-04,13.69,8.76,19.43
2007-05-05,12.17,10.49,14.35
2007-05-06,14.16,9.68,19.33
2007-05-07,13.68,9.47,16.91
2007-05-08,15.2,13.51,17.04
2007-05-09,15.25,11.77,18.34
2007-05-10,19.13,10.32,28.1
2007-05-11,17.27,15.09,19.59
2007-05-12,17.72,14.24,22.02
2007-05-13,18.57,13.23,25.1
2007-05-14,11.96,9.25,16.64
2007-05-15,11.6,8.28,15.26
2007-05-16,11.63,9.33,14.88
2007-05-17,13.63,11.16,15.72
2007-05-18,16.37,13.27,19.61
2007-05-19,17.89,9.88,24.29
2007-05-20,19.49,15.32,25.08
2007-05-21,20.27,14.49,26.59
2007-05-22,20.95,13.27,27.35
2007-05-23,20.8,15.83,25.65
2007-05-24,20.92,14.77,27.84
2007-05-25,23.25,16.48,31.32
2007-05-26,18.97,14.15,23.49
2007-05-27,13.67,10.24,17.87
2007-05-28,10.48,8.72,13.27
2007-05-29,10.43,6.76,14.3
2007-05-30,13.42,6.5,19.17
2007-05-31,13.46,10.98,17.32
2007-06-01,12.87,9.41,15.99
2007-06-02,14.71,10.73,20.02
2007-06-03,17.83,12.67,22.63
2007-06-04,19.18,13.73,25.19
2007-06-05,19.87,13.95,25.96
2007-06-06,20.24,16.74,25.24
2007-06-07,19.34,15.6,24.25
2007-06-08,20.17,17.06,25.16
2007-06-09,22.46,17.51,27.69
2007-06-10,22.01,17.61,27.3
2007-06-11,18.25,16.92,19.36
2007-06-12,19.66,15.92,23.94
2007-06-13,20.73,14.62,26.64
2007-06-14,19.37,16.89,23.28
2007-06-15,17.08,14.61,20.66
2007-06-16,18.05,12.66,22.86
2007-06-17,18.46,12.18,24.91
2007-06-18,21.18,15.11,27.36
2007-06-19,23.94,16.58,30.6
2007-06-20,20.67,16.83,24.77
2007-06-21,18.22,14.96,22.23
2007-06-22,17.31,13.22,21.06
2007-06-23,17.05,13.71,20.83
2007-06-24,19.19,12.13,26.15
2007-06-25,16.33,13.93,17.89
2007-06-26,14.32,12.47,16.98
2007-06-27,13.46,11.04,16.1
2007-06-28,14.44,10.63,18.18
2007-06-29,16.02,10.21,21.2
2007-06-30,18.34,11.28,24.3
2007-07-01,18.5,15.01,23.74
2007-07-02,16.93,14.08,19.88
2007-07-03,15.09,12.77,17.07
2007-07-04,15.17,12.64,18.31
2007-07-05,14.98,11.72,18.0
2007-07-06,18.23,14.43,22.79
2007-07-07,20.57,14.22,26.5
2007-07-08,17.74,15.34,21.92
2007-07-09,14.64,10.54,17.92
2007-07-10,12.12,10.56,14.07
2007-07-11,14.82,11.67,18.46
2007-07-12,17.43,12.29,22.15
2007-07-13,21.45,13.47,27.98
2007-07-14,23.62,16.8,30.37
2007-07-15,24.74,17.81,31.57
2007-07-16,24.96,19.77,30.64
2007-07-17,21.36,17.31,26.1
2007-07-18,21.82,17.11,27.08
2007-07-19,21.46,17.09,26.14
2007-07-20,18.56,15.57,20.75
2007-07-21,17.86,14.22,23.1
2007-07-22,18.35,13.37,23.55
2007-07-23,18.36,16.14,22.29
2007-07-24,17.7,15.34,21.6
2007-07-25,18.84,13.81,24.06
2007-07-26,21.03,11.92,28.21
2007-07-27,21.46,16.7,26.67
2007-07-28,20.71,17.28,24.27
2007-07-29,20.25,17.1,24.06
2007-07-30,17.16,13.2,21.48
2007-07-31,16.66,10.63,22.14
2007-08-01,20.26,9.2,29.76
2007-08-02,19.91,15.71,23.13
2007-08-03,18.14,13.59,22.85
2007-08-04,20.27,12.84,27.12
2007-08-05,23.17,14.16,31.28
2007-08-06,20.16,17.36,23.96
2007-08-07,16.53,14.35,18.37
2007-08-08,15.54,13.45,18.76
2007-08-09,13.14,11.79,15.1
2007-08-10,13.42,11.93,14.82
2007-08-11,18.33,14.61,22.95
2007-08-12,19.95,14.82,25.43
2007-08-13,19.78,15.83,23.87
2007-08-14,21.28,13.52,27.84
2007-08-15,24.25,19.02,31.11
2007-08-16,17.44,14.71,20.6
2007-08-17,16.33,12.58,20.45
2007-08-18,16.38,9.2,22.37
2007-08-19,17.02,13.18,22.43
2007-08-20,14.71,12.72,17.16
2007-08-21,13.87,11.78,17.04
2007-08-22,15.3,12.04,19.41
2007-08-23,17.04,12.91,21.47
2007-08-24,18.97,13.67,24.61
2007-08-25,20.96,14.89,27.5
2007-08-26,21.63,15.34,27.45
2007-08-27,22.21,16.25,28.39
2007-08-28,19.04,15.77,22.03
2007-08-29,15.88,14.35,17.38
2007-08-30,15.52,12.28,19.54
2007-08-31,15.41,11.17,18.95
2007-09-01,15.6,12.71,18.79
2007-09-02,15.99,10.06,21.24
2007-09-03,14.99,11.52,18.16
2007-09-04,13.02,9.37,17.09
2007-09-05,11.87,7.12,16.46
2007-09-06,13.48,8.84,17.43
2007-09-07,15.54,12.98,18.95
2007-09-08,15.93,11.18,21.63
2007-09-09,15.63,10.74,20.36
2007-09-10,15.32,9.43,20.52
2007-09-11,14.43,10.7,17.78
2007-09-12,14.11,8.95,20.05
2007-09-13,15.72,7.79,23.23
2007-09-14,18.03,12.03,24.36
2007-09-15,17.09,10.66,23.45
2007-09-16,18.49,10.51,26.53
2007-09-17,16.8,13.92,20.66
2007-09-18,12.48,7.97,15.15
2007-09-19,10.47,5.5,16.63
2007-09-20,11.68,6.48,18.86
2007-09-21,14.43,6.37,22.88
2007-09-22,16.06,10.13,21.57
2007-09-23,16.24,14.09,19.65
2007-09-24,16.51,13.36,21.18
2007-09-25,12.52,9.59,15.51
2007-09-26,10.08,8.11,12.84
2007-09-27,8.8,7.86,9.67
2007-09-28,10.27,9.13,11.83
2007-09-29,12.52,6.47,18.05
2007-09-30,16.12,11.33,21.89
2007-10-01,18.02,13.82,23.54
2007-10-02,18.0,14.72,22.67
2007-10-03,17.26,12.64,21.86
2007-10-04,17.95,15.62,21.68
2007-10-05,17.13,14.4,20.45
2007-10-06,16.43,13.67,20.22
2007-10-07,13.96,9.94,19.37
2007-10-08,13.02,8.58,18.96
2007-10-09,11.95,8.72,15.49
2007-10-10,12.26,11.17,14.16
2007-10-11,11.53,7.64,15.81
2007-10-12,9.79,5.43,14.98
2007-10-13,11.8,8.58,16.04
2007-10-14,11.08,5.91,17.97
2007-10-15,12.95,6.47,20.95
2007-10-16,13.37,7.74,19.79
2007-10-17,14.41,10.19,19.94
2007-10-18,10.04,6.21,13.33
2007-10-19,6.94,4.01,11.17
2007-10-20,5.54,2.31,10.09
2007-10-21,5.28,0.92,10.23
2007-10-22,5.71,2.75,8.85
2007-10-23,4.96,0.9,8.81
2007-10-24,5.81,4.63,7.22
2007-10-25,6.11,3.1,10.38
2007-10-26,6.34,3.03,8.68
2007-10-27,7.85,3.22,10.27
2007-10-28,5.95,1.82,11.92
2007-10-29,8.61,3.45,14.75
2007-10-30,8.63,5.27,11.24
2007-10-31,7.52,4.88,11.96
2007-11-01,7.77,4.58,13.01
2007-11-02,7.68,3.69,12.67
2007-11-03,9.88,6.92,12.87
2007-11-04,10.81,7.15,13.25
2007-11-05,5.98,2.86,11.23
2007-11-06,5.56,2.36,10.78
2007-11-07,4.8,0.35,8.4
2007-11-08,7.76,5.62,10.08
2007-11-09,5.7,1.24,7.96
2007-11-10,4.52,0.12,8.15
2007-11-11,8.19,7.36,9.01
2007-11-12,5.39,-0.57,7.75
2007-11-13,1.69,-2.53,5.71
2007-11-14,4.64,1.41,6.79
2007-11-15,0.61,-0.91,2.42
2007-11-16,-0.42,-2.63,2.29
2007-11-17,-0.59,-3.38,3.37
2007-11-18,-1.42,-4.47,1.74
2007-11-19,5.56,0.09,9.42
2007-11-20,12.15,9.22,13.42
2007-11-21,11.0,9.79,13.25
2007-11-22,9.77,8.26,10.62
2007-11-23,8.61,7.05,10.53
2007-11-24,5.42,3.06,6.98
2007-11-25,2.79,0.21,4.62
2007-11-26,4.67,1.54,7.48
2007-11-27,2.42,0.08,6.53
2007-11-28,-0.2,-1.99,2.53
2007-11-29,0.96,-1.94,3.83
2007-11-30,5.91,4.24,8.74
2007-12-01,6.38,4.36,8.79
2007-12-02,8.91,5.92,11.48
2007-12-03,8.47,7.31,10.74
2007-12-04,7.64,6.04,9.47
2007-12-05,8.41,4.2,12.46
2007-12-06,10.43,8.91,11.89
2007-12-07,10.34,6.2,12.33
2007-12-08,5.72,4.2,8.11
2007-12-09,8.2,7.55,9.15
2007-12-10,6.69,5.8,8.04
2007-12-11,4.56,1.78,5.87
2007-12-12,3.03,1.68,4.89
2007-12-13,3.5,1.89,6.06
2007-12-14,1.0,-0.79,3.13
2007-12-15,-1.56,-3.66,0.43
2007-12-16,-3.15,-4.66,-1.33
2007-12-17,-3.99,-6.24,-1.71
2007-12-18,-4.92,-7.87,-1.04
2007-12-19,-5.33,-7.54,-1.5
2007-12-20,-4.56,-7.48,-0.08
2007-12-21,-2.63,-4.6,2.54
2007-12-22,-1.88,-4.83,1.21
2007-12-23,0.06,-3.49,3.93
2007-12-24,-0.81,-3.85,3.26
2007-12-25,-3.32,-6.41,0.46
2007-12-26,0.37,-2.94,2.27
2007-12-27,1.64,-0.01,3.55
2007-12-28,0.98,-1.31,2.42
2007-12-29,1.49,-3.01,6.09
2007-12-30,4.26,3.0,5.76
2007-12-31,2.24,0.41,4.88
2008-01-01,-0.29,-1.85,1.38
2008-01-02,-0.27,-2.77,2.87
2008-01-03,3.02,1.24,5.94
2008-01-04,4.51,2.18,7.03
2008-01-05,7.99,5.82,9.28
2008-01-06,9.12,8.08,11.28
2008-01-07,9.22,3.55,12.06
2008-01-08,3.72,1.37,7.6
2008-01-09,6.48,3.5,9.19
2008-01-10,7.6,3.91,11.61
2008-01-11,10.27,4.99,13.91
2008-01-12,4.12,0.37,6.33
2008-01-13,2.62,-0.77,5.77
2008-01-14,6.28,4.51,7.88
2008-01-15,6.23,2.7,9.09
2008-01-16,7.78,6.17,9.51
2008-01-17,7.71,5.66,9.68
2008-01-18,10.44,8.27,12.16
2008-01-19,10.9,9.14,12.66
2008-01-20,9.27,3.84,12.51
2008-01-21,6.39,2.81,9.64
2008-01-22,7.46,1.49,9.83
2008-01-23,2.61,-1.22,7.61
2008-01-24,3.25,-1.26,8.66
2008-01-25,4.85,0.31,8.04
2008-01-26,1.53,-0.97,5.75
2008-01-27,1.13,-4.24,6.54
2008-01-28,1.48,-3.83,7.55
2008-01-29,0.71,-3.09,3.7
2008-01-30,1.41,0.41,2.79
2008-01-31,1.85,0.7,4.14
2008-02-01,6.21,2.68,9.58
2008-02-02,2.75,-0.65,5.82
2008-02-03,3.43,-2.58,8.79
2008-02-04,5.95,3.6,8.06
2008-02-05,6.5,1.5,10.88
2008-02-06,9.82,5.21,13.04
2008-02-07,5.88,2.74,10.95
2008-02-08,3.54,-0.99,10.14
2008-02-09,3.67,-0.71,10.79
2008-02-10,2.77,-2.01,9.08
2008-02-11,2.35,-2.13,8.59
2008-02-12,2.65,-1.43,8.97
2008-02-13,2.74,-2.77,9.89
2008-02-14,2.23,-2.5,9.11
2008-02-15,0.64,-2.98,3.7
2008-02-16,0.44,-2.57,4.93
2008-02-17,1.84,-3.86,9.88
2008-02-18,3.31,-1.58,10.03
2008-02-19,5.35,0.19,12.5
2008-02-20,7.21,4.04,11.09
2008-02-21,8.37,3.88,11.07
2008-02-22,7.91,3.36,13.44
2008-02-23,9.1,5.78,15.24
2008-02-24,10.46,4.58,18.06
2008-02-25,8.95,5.24,14.71
2008-02-26,9.9,4.56,15.25
2008-02-27,8.77,5.78,10.61
2008-02-28,8.93,3.52,14.05
2008-03-01,12.16,10.3,14.18
2008-03-02,10.19,7.22,13.54
2008-03-03,8.55,3.75,12.2
2008-03-04,3.28,2.05,4.48
2008-03-05,2.02,-0.72,4.79
2008-03-06,2.03,-1.88,6.72
2008-03-07,3.61,-0.16,6.86
2008-03-08,5.47,2.74,8.78
2008-03-09,6.24,1.31,11.78
2008-03-10,6.07,3.66,8.63
2008-03-11,8.17,5.6,11.63
2008-03-12,11.26,6.79,13.39
2008-03-13,8.71,5.44,11.73
2008-03-14,10.7,6.67,15.78
2008-03-15,10.86,4.65,17.69
2008-03-16,9.32,8.36,11.09
2008-03-17,7.14,4.72,8.56
2008-03-18,4.35,1.26,7.44
2008-03-19,2.47,-1.42,6.08
2008-03-20,3.07,-0.83,5.8
2008-03-21,4.71,2.94,7.35
2008-03-22,2.79,1.52,4.75
2008-03-23,1.4,-0.79,3.23
2008-03-24,1.07,-1.53,3.43
2008-03-25,3.44,1.18,5.71
2008-03-26,6.69,3.51,10.91
2008-03-27,5.74,2.67,9.14
2008-03-28,7.13,0.12,12.36
2008-03-29,9.4,3.83,14.6
2008-03-30,10.64,6.12,16.31
2008-03-31,8.29,5.05,12.16
2008-04-01,8.51,3.19,12.62
2008-04-02,10.34,8.59,13.45
2008-04-03,9.33,5.34,12.95
2008-04-04,7.79,2.6,13.17
2008-04-05,8.08,1.13,13.54
2008-04-06,5.94,1.63,9.05
2008-04-07,3.17,-1.48,8.1
2008-04-08,4.83,1.07,8.05
2008-04-09,10.13,7.7,14.18
2008-04-10,8.7,7.2,11.5
2008-04-11,7.8,4.56,9.92
2008-04-12,7.84,4.05,12.25
2008-04-13,10.63,6.5,15.68
2008-04-14,7.17,5.16,9.24
2008-04-15,6.6,3.0,10.3
2008-04-16,6.38,0.79,11.78
2008-04-17,6.54,2.08,10.52
2008-04-18,9.3,4.92,14.41
2008-04-19,12.26,8.14,16.95
2008-04-20,11.55,9.81,13.15
2008-04-21,11.51,9.32,14.42
2008-04-22,11.33,9.22,13.48
2008-04-23,12.08,10.5,14.5
2008-04-24,13.18,8.95,17.96
2008-04-25,12.85,8.63,17.74
2008-04-26,13.91,6.48,20.86
2008-04-27,16.48,7.8,24.13
2008-04-28,10.59,8.12,13.85
2008-04-29,10.72,5.7,15.42
2008-04-30,9.95,7.4,13.86
2008-05-01,11.32,6.23,16.31
2008-05-02,14.19,7.25,20.9
2008-05-03,16.54,9.05,24.34
2008-05-04,17.41,9.81,24.49
2008-05-05,16.53,9.64,22.45
2008-05-06,15.95,8.77,22.93
2008-05-07,17.4,9.92,23.91
2008-05-08,18.27,10.99,24.74
2008-05-09,17.74,11.38,23.19
2008-05-10,19.15,12.93,25.23
2008-05-11,17.23,10.48,23.95
2008-05-12,16.48,11.35,22.39
2008-05-13,17.0,11.01,23.87
2008-05-14,17.84,11.83,24.32
2008-05-15,15.53,13.55,18.09
2008-05-16,15.97,11.77,21.4
2008-05-17,14.92,12.62,18.07
2008-05-18,14.05,10.91,17.29
2008-05-19,13.77,9.81,18.44
2008-05-20,14.58,10.35,18.53
2008-05-21,13.65,8.79,17.4
2008-05-22,14.37,9.34,18.73
2008-05-23,16.21,9.9,21.95
2008-05-24,16.83,14.06,21.54
2008-05-25,16.3,14.18,18.67
2008-05-26,16.97,15.32,19.93
2008-05-27,18.53,15.71,23.16
2008-05-28,19.25,15.39,23.22
2008-05-29,17.01,14.34,20.35
2008-05-30,17.1,15.24,21.13
2008-05-31,16.6,14.84,20.01
2008-06-01,16.69,15.06,19.09
2008-06-02,16.3,14.1,19.71
2008-06-03,15.76,12.61,18.65
2008-06-04,14.93,10.67,18.79
2008-06-05,13.56,11.6,15.47
2008-06-06,12.06,11.29,13.41
2008-06-07,11.93,10.43,13.61
2008-06-08,15.12,12.24,19.03
2008-06-09,18.64,13.52,24.78
2008-06-10,18.74,14.22,24.06
2008-06-11,17.37,13.94,21.28
2008-06-12,15.54,11.76,20.82
2008-06-13,12.64,8.85,16.45
2008-06-14,12.93,5.93,17.91
2008-06-15,12.19,9.69,14.7
2008-06-16,12.99,10.06,15.82
2008-06-17,15.67,12.68,19.56
2008-06-18,17.84,11.43,23.68
2008-06-19,19.6,12.74,25.76
